[0.02651507257577105, 0.7213196842580648]
[0.025051270251785326, 0.8945526356790527]
[0.022993539027574006, 1.0562981091461077]
[0.0233204645548395, 1.220424510016597]
[0.029469280262889797, 1.3871438988448124]
[0.03954496656836702, 1.554666244866451]
[0.050571030210140075, 1.67033101369373]
[0.07358970782480019, 1.795320322207393]
[0.08736064336530676, 1.8595494382136388]
[0.09557960900986666, 1.890306711455526]
[0.10391503661058558, 1.9239333259750038]
[0.11507261596960565, 1.9611946063260275]
[0.11451040702844074, 1.9682519969516608]
[0.14977948654531603, 2.0026389728828256]
[0.22301439131673395, 2.0534444238858307]
[0.2744953388584082, 2.080068225065085]
[0.3407486759176431, 2.096278919607468]
[0.37732016559903875, 2.1022887478233594]
[0.41855247024296455, 2.105313306541819]
[0.43929998580133817, 2.1039902652029077]
[0.4703125858973415, 2.0998746202085847]
[0.48269830340188724, 2.0919099946988937]
[0.48528192343223764, 2.0927762989103393]
[0.5044230037681026, 2.0755348524719848]
[0.5466080194526878, 1.9627366036815677]
[0.5619510058856739, 1.8331409211839975]
[0.5646313561720957, 1.6630211814303844]
[0.5663567565165635, 1.4933377167753321]
[0.576665871252104, 1.3211411293425048]
[0.5797541957362031, 1.1387778650911107]
[0.5859579679209962, 0.9645312714940196]
[0.5870504556631766, 0.7953039664414917]
[0.5879892453216116, 0.6257886520662669]
[0.587535788889532, 0.4553344271768043]
[0.5856599031397379, 0.2776829947973686]
[0.5822710846512952, 0.1098208227724499]
[0.582822643072754, -0.04756444321942605]
[0.5853346881655006, -0.2121295185212881]
[0.5830635343255359, -0.38285180409325925]
[0.5866050113021328, -0.5422287232437287]
[0.5936022090891325, -0.6982583848303413]
[0.5936947535750303, -0.8731117601593099]
[0.5861584290282293, -1.0410573876910325]
[0.5816044155693842, -1.2100438321232379]
[0.5801202358829852, -1.3470489632723421]
[0.5781260015869597, -1.4720559907288535]
[0.5774012533581385, -1.620974724982031]
[0.5752098450961466, -1.6861247046518664]
[0.5713856672895182, -1.7672379638693985]
[0.5709919790397133, -1.7976840372204583]
[0.5704296216116744, -1.826915409167155]
[0.565463792730793, -1.8493638052886965]
[0.5627981275893519, -1.8380992698613363]
[0.5912647147647323, -1.8451206373267228]
[0.6591159481841254, -1.8745245448098495]
[0.7251160509131603, -1.890629528571678]
[0.7970164950198678, -1.9083646906884528]
[0.8297785810582163, -1.917705122497531]
[0.861335239249071, -1.927530219714556]
[0.8909472267548917, -1.9362580821106539]
[0.9084273805616498, -1.9396528707149863]
[0.9037185731282231, -1.9392024049208234]
[0.9031850316902286, -1.9465717305283052]
[0.9254064691832816, -1.9368755577955696]
[0.9376929387754145, -1.8589435725269066]
[0.9236849578746902, -1.6928285418061304]
[0.9158780702368466, -1.5282044535634052]
[0.9202906092294222, -1.358088806125495]
[0.9279544383520959, -1.1796119075935383]
[0.9298027962409943, -1.0095371818456236]
[0.9329976763603014, -0.836975367514688]
[0.9306624143720401, -0.650587388009588]
[0.9304550853247011, -0.4819261999424181]
[0.9331065003176946, -0.31419878368325815]
[0.9289885472212308, -0.1425407067856273]
[0.9229689443419596, 0.03380407380716754]
[0.9256805900940416, 0.19952935883211384]
[0.9247399008177409, 0.3752389923943603]
[0.9264322949304418, 0.5445717791237937]
[0.9284507784958108, 0.7070078882366164]
[0.9385958707510366, 0.8500611997073896]
[0.9474640235315652, 1.0166030774001675]
[0.9512167914545838, 1.1740121735229383]
[0.9460046438193888, 1.3476665859792791]
[0.9396602898265877, 1.5091415140499171]
[0.9393417191523652, 1.6335718515445532]
[0.9404806543396439, 1.7657503501358611]
[0.9421566553723394, 1.8349531380067718]
[0.9464755555446865, 1.8961696451061119]
[0.9492982308366743, 1.9291733707492464]
[0.9520130410346711, 1.9599695431737698]
[0.9531174013575223, 1.9608491741728005]
[0.9513465671995112, 1.958119229051754]
[0.9819431370697348, 1.985469699983794]
[1.0367846649659165, 2.009856630422257]
[1.1111559547343441, 2.039597054389187]
[1.144872470674241, 2.049520348845694]
[1.1834659576675206, 2.0571711519273177]
[1.2199469668445604, 2.0608713974055144]
[1.2507712662388215, 2.063377563423455]
[1.2913409761094297, 2.068574908104558]
[1.3068846551384319, 2.067879937289166]
[1.3052221667380652, 2.0727554435084934]
[1.2984373191138427, 2.07149376944667]
[1.3051140559410424, 2.05712694416261]
[1.275775718433462, 1.9148662017721236]
[1.2209036684519712, 1.7831218613204995]
[1.1923470380543633, 1.6466296970994145]
[1.1800235145989344, 1.4773457684245908]
[1.1889543312291317, 1.3148995444006586]
[1.194941547497419, 1.141019521528214]
[1.2033038970883663, 0.9814075034591879]
[1.2059210029063154, 0.79179376721913]
[1.2109347267779573, 0.6063421823333842]
[1.2140269274809283, 0.4456023658623376]
[1.219104321106433, 0.2848471565624113]
[1.2257696655105896, 0.12523762652659876]
[1.2299703198542764, -0.04272019131601956]
[1.2384694890577597, -0.21053811057812097]
[1.241756488320221, -0.37457962569904857]
[1.242153431129318, -0.5406186443633726]
[1.2372925770259418, -0.7145104941563591]
[1.2322259453291022, -0.8772359173141935]
[1.227448257089063, -1.0485448627950997]
[1.228260587515992, -1.2147343800866226]
[1.2269176645084023, -1.3827824057042197]
[1.2302793251301694, -1.518674816635297]
[1.2420236011379773, -1.627879153259536]
[1.2544696940983018, -1.6880784014410732]
[1.2737751838423275, -1.7498966455616687]
[1.2844727002468326, -1.7810691652355193]
[1.2965153050735696, -1.8180638440559442]
[1.3093755883441562, -1.8505636726930765]
[1.3237930570943501, -1.8796819920055021]
[1.3354804285716262, -1.9069049304587744]

